file,name_ko,cat20,prompt
"waste-furniture-01","폐가구","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a waste furniture"
"waste-refrigerator-01","폐냉장고","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a waste refrigerator"
"waste-tv-01","폐TV","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a waste tv"
"waste-mattress-01","폐매트리스","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a waste mattress"
"waste-sofa-01","폐소파","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a waste sofa"
"waste-bed-01","폐침대","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a waste bed"
"waste-desk-01","폐책상","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a waste desk"
"bulky-waste-01","대형폐기물","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a bulky waste"
"waste-wood-01","폐목재","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a waste wood"
"demolition-debris-01","철거잔재","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a demolition debris"
"recycling-bundle-01","재활용품묶음","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a recycling bundle"
"old-clothes-bag-01","헌옷수거","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a old clothes bag"
"waste-paper-bundle-01","폐지묶음","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a waste paper bundle"
"scrap-metal-01","고철","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a scrap metal"
"waste-air-conditioner-01","폐가전에어컨","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a waste air conditioner"
"waste-washing-machine-01","폐세탁기","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a waste washing machine"
"waste-dryer-01","폐건조기","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a waste dryer"
"waste-wardrobe-01","폐장롱","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a waste wardrobe"
"waste-flower-pot-01","화분폐기","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a waste flower pot"
"waste-piano-01","폐피아노","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a waste piano"
"waste-fitness-equipment-01","폐운동기구","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a waste fitness equipment"
"garden-tools-01","정원용품","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a garden tools"
"lawn-mower-01","잔디깎이","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a lawn mower"
"ladder-01","사다리","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a ladder"
"folding-ladder-01","접이식사다리","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a folding ladder"
"toolbox-01","공구함","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a toolbox"
"large-toolbox-01","대형공구함","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a large toolbox"
"tool-set-01","작업공구세트","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a tool set"
"power-drill-set-01","전동드릴세트","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a power drill set"
"paint-tool-set-01","페인트도구세트","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a paint tool set"
"large-potted-plant-01","화분식물대형","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a large potted plant"
"earthenware-jar-01","장독대항아리","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a earthenware jar"
"kimjang-jar-01","김장독","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a kimjang jar"
"garden-planter-01","대형화분정원","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a garden planter"
"bike-rack-01","자전거거치대","기타 이삿짐 및 폐기물","A bright clean premium 3D icon, isometric, soft studio lighting, subtle soft drop shadow, transparent background, glossy rounded style, centered, 1:1, no text no logo no watermark, of a bike rack"
